Quotazioni Immobiliari : Informazioni di Zona OMI - Semestre 2024/2 - elaborazione del 21-AGO-25
Area_territoriale;Regione;Prov;Comune_ISTAT;Comune_cat;Sez;Comune_amm;Comune_descrizione;Fascia;Zona_Descr;Zona;LinkZona;Cod_tip_prev;Descr_tip_prev;Stato_prev;Microzona;
NORD-OVEST;LOMBARDIA;MI;3015241;C1TS; ;M052;VIMERCATE;B;'ORENO';B2;MI00002858;20;Abitazioni civili;N;1;
NORD-OVEST;LOMBARDIA;MI;3015241;C1TS; ;M052;VIMERCATE;D;'RUGINELLO, OLDANIGA, EX IBM, CASCINA FOPPA';D1;MI00002879;20;Abitazioni civili;O;4;
NORD-OVEST;LOMBARDIA;MI;3015241;C1TS; ;M052;VIMERCATE;R;'RURALE';R1;MI00005029;0;Non presente; ;0;
NORD-OVEST;LOMBARDIA;MI;3015241;C1TS; ;M052;VIMERCATE;R;'RURALE';R2;MI00005030;0;Non presente; ;0;
NORD-OVEST;LOMBARDIA;MI;3015242;C1TT; ;M053;VIMODRONE;B;'MM, XI FEBBRAIO, TRIESTE, ROMA';B1;MI00004736;20;Abitazioni civili;N;0;
NORD-OVEST;LOMBARDIA;MI;3015242;C1TT; ;M053;VIMODRONE;D;'MARTESANA, CASCINA BURRONA, CARDUCCI, CATTANEO';D1;MI00004737;20;Abitazioni civili;O;0;
NORD-OVEST;LOMBARDIA;MI;3015243;C1TW; ;M091;VITTUONE;B;'CENTRO URBANO';B1;MI00004738;20;Abitazioni civili;N;0;
NORD-OVEST;LOMBARDIA;MI;3015243;C1TW; ;M091;VITTUONE;R;'ZONA RURALE';R1;MI00005262;0;Non presente; ;0;
NORD-OVEST;LOMBARDIA;MI;3015244;C1TY; ;M102;VIZZOLO PREDABISSI;B;'INTERO CENTRO URBANO';B1;MI00004739;20;Abitazioni civili;N;0;
NORD-OVEST;LOMBARDIA;MI;3015244;C1TY; ;M102;VIZZOLO PREDABISSI;R;'RURALE';R1;MI00004224;0;Non presente; ;0;
NORD-OVEST;LOMBARDIA;MI;315251;C1UA; ;M424;VERMEZZO CON ZELO;B;'CENTRO URBANO';B1;MI00005324;20;Abitazioni civili;N;0;
NORD-OVEST;LOMBARDIA;MI;315251;C1UA; ;M424;VERMEZZO CON ZELO;R;'ZONA RURALE';R1;MI00005325;101;Seminativo; ;0;
NORD-OVEST;LOMBARDIA;MI;3015247;C1UC; ;M176;ZIBIDO SAN GIACOMO;B;'INTERO CENTRO URBANO';B1;MI00004741;20;Abitazioni civili;N;0;
NORD-OVEST;LOMBARDIA;MI;3015247;C1UC; ;M176;ZIBIDO SAN GIACOMO;R;'RURALE';R1;MI00004225;0;Non presente; ;0;
